"ionic_strength_case","lambda_D_nm","linker_distance_nm","concentration_pM","alpha_0","alpha_eff","noise_floor_A","noise_floor_pA","Kd_pM","N_bound","DeltaIds_screened_A","DeltaIds_screened_pA","LOD_screened_pM","detectable_screened","scientific_conclusion"
"moderate_ionic_strength","3","10","1000","0.01","0.000356739933472524","1E-11","10","10","197.67057401879","1.41225836940386E-11","14.1225836940386","47.8858501814447","False","screened signal falls below threshold"
"moderate_ionic_strength","3","10","0.5","0.01","0.000356739933472524","5E-11","50","10","8.36133875432868","5.97376250554069E-13","0.597376250554069","239.429250907224","False","screened signal falls below threshold"
"moderate_ionic_strength","3","10","1","0.01","0.000356739933472524","5E-11","50","10","16.0514034804785","1.14679329579066E-12","1.14679329579066","239.429250907224","False","screened signal falls below threshold"
"moderate_ionic_strength","3","10","10","0.01","0.000356739933472524","5E-11","50","10","93.1840859531965","6.65754151501279E-12","6.65754151501279","239.429250907224","False","screened signal falls below threshold"
"moderate_ionic_strength","3","10","100","0.01","0.000356739933472524","5E-11","50","10","179.384876805256","1.28161611747342E-11","12.8161611747342","239.429250907224","False","screened signal falls below threshold"
"moderate_ionic_strength","3","10","1000","0.01","0.000356739933472524","5E-11","50","10","197.67057401879","1.41225836940386E-11","14.1225836940386","239.429250907224","False","screened signal falls below threshold"
"moderate_ionic_strength","3","10","0.5","0.03","0.00107021980041757","1E-11","10","10","8.36133875432868","1.79212875166221E-12","1.79212875166221","15.9619500604816","False","screened signal falls below threshold"
"moderate_ionic_strength","3","10","1","0.03","0.00107021980041757","1E-11","10","10","16.0514034804785","3.44037988737197E-12","3.44037988737197","15.9619500604816","False","screened signal falls below threshold"
"moderate_ionic_strength","3","10","10","0.03","0.00107021980041757","1E-11","10","10","93.1840859531965","1.99726245450384E-11","19.9726245450384","15.9619500604816","False","screened signal falls below threshold"
"moderate_ionic_strength","3","10","100","0.03","0.00107021980041757","1E-11","10","10","179.384876805256","3.84484835242025E-11","38.4484835242025","15.9619500604816","True","screened signal remains above threshold"
"moderate_ionic_strength","3","10","1000","0.03","0.00107021980041757","1E-11","10","10","197.67057401879","4.23677510821157E-11","42.3677510821157","15.9619500604816","True","screened signal remains above threshold"
"moderate_ionic_strength","3","10","0.5","0.03","0.00107021980041757","5E-11","50","10","8.36133875432868","1.79212875166221E-12","1.79212875166221","79.8097503024079","False","screened signal falls below threshold"
"moderate_ionic_strength","3","10","1","0.03","0.00107021980041757","5E-11","50","10","16.0514034804785","3.44037988737197E-12","3.44037988737197","79.8097503024079","False","screened signal falls below threshold"
"moderate_ionic_strength","3","10","10","0.03","0.00107021980041757","5E-11","50","10","93.1840859531965","1.99726245450384E-11","19.9726245450384","79.8097503024079","False","screened signal falls below threshold"
"moderate_ionic_strength","3","10","100","0.03","0.00107021980041757","5E-11","50","10","179.384876805256","3.84484835242025E-11","38.4484835242025","79.8097503024079","False","screened signal falls below threshold"
"moderate_ionic_strength","3","10","1000","0.03","0.00107021980041757","5E-11","50","10","197.67057401879","4.23677510821157E-11","42.3677510821157","79.8097503024079","False","screened signal falls below threshold"
"moderate_ionic_strength","3","10","0.5","0.1","0.00356739933472524","1E-11","10","10","8.36133875432868","5.97376250554068E-12","5.97376250554068","4.78858501814447","False","screened signal falls below threshold"
"moderate_ionic_strength","3","10","1","0.1","0.00356739933472524","1E-11","10","10","16.0514034804785","1.14679329579066E-11","11.4679329579066","4.78858501814447","False","screened signal falls below threshold"
"moderate_ionic_strength","3","10","10","0.1","0.00356739933472524","1E-11","10","10","93.1840859531965","6.65754151501279E-11","66.5754151501279","4.78858501814447","True","screened signal remains above threshold"
"moderate_ionic_strength","3","10","100","0.1","0.00356739933472524","1E-11","10","10","179.384876805256","1.28161611747342E-10","128.161611747342","4.78858501814447","True","screened signal remains above threshold"
"moderate_ionic_strength","3","10","1000","0.1","0.00356739933472524","1E-11","10","10","197.67057401879","1.41225836940386E-10","141.225836940386","4.78858501814447","True","screened signal remains above threshold"
"moderate_ionic_strength","3","10","0.5","0.1","0.00356739933472524","5E-11","50","10","8.36133875432868","5.97376250554068E-12","5.97376250554068","23.9429250907224","False","screened signal falls below threshold"
"moderate_ionic_strength","3","10","1","0.1","0.00356739933472524","5E-11","50","10","16.0514034804785","1.14679329579066E-11","11.4679329579066","23.9429250907224","False","screened signal falls below threshold"
"moderate_ionic_strength","3","10","10","0.1","0.00356739933472524","5E-11","50","10","93.1840859531965","6.65754151501279E-11","66.5754151501279","23.9429250907224","False","screened signal falls below threshold"
"moderate_ionic_strength","3","10","100","0.1","0.00356739933472524","5E-11","50","10","179.384876805256","1.28161611747342E-10","128.161611747342","23.9429250907224","False","screened signal falls below threshold"
"moderate_ionic_strength","3","10","1000","0.1","0.00356739933472524","5E-11","50","10","197.67057401879","1.41225836940386E-10","141.225836940386","23.9429250907224","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","1","0.5","0.01","0.0028650479686019","1E-11","10","10","8.36133875432868","4.79764515421926E-12","4.79764515421926","5.96248132499505","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","1","1","0.01","0.0028650479686019","1E-11","10","10","16.0514034804785","9.21012057867741E-12","9.21012057867741","5.96248132499505","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","1","10","0.01","0.0028650479686019","1E-11","10","10","93.1840859531965","5.34680141014808E-11","53.4680141014808","5.96248132499505","True","screened signal remains above threshold"
"PBS_like_physiological_salt","0.8","1","100","0.01","0.0028650479686019","1E-11","10","10","179.384876805256","1.02929089495317E-10","102.929089495317","5.96248132499505","True","screened signal remains above threshold"
"PBS_like_physiological_salt","0.8","1","1000","0.01","0.0028650479686019","1E-11","10","10","197.67057401879","1.13421223495104E-10","113.421223495104","5.96248132499505","True","screened signal remains above threshold"
"PBS_like_physiological_salt","0.8","1","0.5","0.01","0.0028650479686019","5E-11","50","10","8.36133875432868","4.79764515421926E-12","4.79764515421926","29.8124066249753","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","1","1","0.01","0.0028650479686019","5E-11","50","10","16.0514034804785","9.21012057867741E-12","9.21012057867741","29.8124066249753","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","1","10","0.01","0.0028650479686019","5E-11","50","10","93.1840859531965","5.34680141014808E-11","53.4680141014808","29.8124066249753","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","1","100","0.01","0.0028650479686019","5E-11","50","10","179.384876805256","1.02929089495317E-10","102.929089495317","29.8124066249753","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","1","1000","0.01","0.0028650479686019","5E-11","50","10","197.67057401879","1.13421223495104E-10","113.421223495104","29.8124066249753","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","1","0.5","0.03","0.0085951439058057","1E-11","10","10","8.36133875432868","1.43929354626578E-11","14.3929354626578","1.98749377499835","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","1","1","0.03","0.0085951439058057","1E-11","10","10","16.0514034804785","2.76303617360322E-11","27.6303617360322","1.98749377499835","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","1","10","0.03","0.0085951439058057","1E-11","10","10","93.1840859531965","1.60404042304442E-10","160.404042304442","1.98749377499835","True","screened signal remains above threshold"
"PBS_like_physiological_salt","0.8","1","100","0.03","0.0085951439058057","1E-11","10","10","179.384876805256","3.0878726848595E-10","308.78726848595","1.98749377499835","True","screened signal remains above threshold"
"PBS_like_physiological_salt","0.8","1","1000","0.03","0.0085951439058057","1E-11","10","10","197.67057401879","3.40263670485311E-10","340.263670485311","1.98749377499835","True","screened signal remains above threshold"
"PBS_like_physiological_salt","0.8","1","0.5","0.03","0.0085951439058057","5E-11","50","10","8.36133875432868","1.43929354626578E-11","14.3929354626578","9.93746887499175","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","1","1","0.03","0.0085951439058057","5E-11","50","10","16.0514034804785","2.76303617360322E-11","27.6303617360322","9.93746887499175","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","1","10","0.03","0.0085951439058057","5E-11","50","10","93.1840859531965","1.60404042304442E-10","160.404042304442","9.93746887499175","True","screened signal remains above threshold"
"PBS_like_physiological_salt","0.8","1","100","0.03","0.0085951439058057","5E-11","50","10","179.384876805256","3.0878726848595E-10","308.78726848595","9.93746887499175","True","screened signal remains above threshold"
"PBS_like_physiological_salt","0.8","1","1000","0.03","0.0085951439058057","5E-11","50","10","197.67057401879","3.40263670485311E-10","340.263670485311","9.93746887499175","True","screened signal remains above threshold"
"PBS_like_physiological_salt","0.8","1","0.5","0.1","0.028650479686019","1E-11","10","10","8.36133875432868","4.79764515421926E-11","47.9764515421925","0.596248132499505","True","screened signal remains above threshold"
"PBS_like_physiological_salt","0.8","1","1","0.1","0.028650479686019","1E-11","10","10","16.0514034804785","9.21012057867741E-11","92.1012057867741","0.596248132499505","True","screened signal remains above threshold"
"PBS_like_physiological_salt","0.8","1","10","0.1","0.028650479686019","1E-11","10","10","93.1840859531965","5.34680141014808E-10","534.680141014808","0.596248132499505","True","screened signal remains above threshold"
"PBS_like_physiological_salt","0.8","1","100","0.1","0.028650479686019","1E-11","10","10","179.384876805256","1.02929089495317E-09","1029.29089495316","0.596248132499505","True","screened signal remains above threshold"
"PBS_like_physiological_salt","0.8","1","1000","0.1","0.028650479686019","1E-11","10","10","197.67057401879","1.13421223495104E-09","1134.21223495104","0.596248132499505","True","screened signal remains above threshold"
"PBS_like_physiological_salt","0.8","1","0.5","0.1","0.028650479686019","5E-11","50","10","8.36133875432868","4.79764515421926E-11","47.9764515421925","2.98124066249752","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","1","1","0.1","0.028650479686019","5E-11","50","10","16.0514034804785","9.21012057867741E-11","92.1012057867741","2.98124066249752","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","1","10","0.1","0.028650479686019","5E-11","50","10","93.1840859531965","5.34680141014808E-10","534.680141014808","2.98124066249752","True","screened signal remains above threshold"
"PBS_like_physiological_salt","0.8","1","100","0.1","0.028650479686019","5E-11","50","10","179.384876805256","1.02929089495317E-09","1029.29089495316","2.98124066249752","True","screened signal remains above threshold"
"PBS_like_physiological_salt","0.8","1","1000","0.1","0.028650479686019","5E-11","50","10","197.67057401879","1.13421223495104E-09","1134.21223495104","2.98124066249752","True","screened signal remains above threshold"
"PBS_like_physiological_salt","0.8","5","0.5","0.01","1.93045413622771E-05","1E-11","10","10","8.36133875432868","3.23262787695486E-14","0.0323262787695486","884.910689532632","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","5","1","0.01","1.93045413622771E-05","1E-11","10","10","16.0514034804785","6.20573043143148E-14","0.0620573043143148","884.910689532632","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","5","10","0.01","1.93045413622771E-05","1E-11","10","10","93.1840859531965","3.60264645162132E-13","0.360264645162132","884.910689532632","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","5","100","0.01","1.93045413622771E-05","1E-11","10","10","179.384876805256","6.93530749683567E-13","0.693530749683567","884.910689532632","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","5","1000","0.01","1.93045413622771E-05","1E-11","10","10","197.67057401879","7.64226192481435E-13","0.764226192481435","884.910689532632","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","5","0.5","0.01","1.93045413622771E-05","5E-11","50","10","8.36133875432868","3.23262787695486E-14","0.0323262787695486","4424.55344766316","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","5","1","0.01","1.93045413622771E-05","5E-11","50","10","16.0514034804785","6.20573043143148E-14","0.0620573043143148","4424.55344766316","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","5","10","0.01","1.93045413622771E-05","5E-11","50","10","93.1840859531965","3.60264645162132E-13","0.360264645162132","4424.55344766316","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","5","100","0.01","1.93045413622771E-05","5E-11","50","10","179.384876805256","6.93530749683567E-13","0.693530749683567","4424.55344766316","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","5","1000","0.01","1.93045413622771E-05","5E-11","50","10","197.67057401879","7.64226192481435E-13","0.764226192481435","4424.55344766316","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","5","0.5","0.03","5.79136240868313E-05","1E-11","10","10","8.36133875432868","9.69788363086457E-14","0.0969788363086457","294.970229844211","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","5","1","0.03","5.79136240868313E-05","1E-11","10","10","16.0514034804785","1.86171912942944E-13","0.186171912942944","294.970229844211","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","5","10","0.03","5.79136240868313E-05","1E-11","10","10","93.1840859531965","1.0807939354864E-12","1.0807939354864","294.970229844211","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","5","100","0.03","5.79136240868313E-05","1E-11","10","10","179.384876805256","2.0805922490507E-12","2.0805922490507","294.970229844211","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","5","1000","0.03","5.79136240868313E-05","1E-11","10","10","197.67057401879","2.29267857744431E-12","2.29267857744431","294.970229844211","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","5","0.5","0.03","5.79136240868313E-05","5E-11","50","10","8.36133875432868","9.69788363086457E-14","0.0969788363086457","1474.85114922105","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","5","1","0.03","5.79136240868313E-05","5E-11","50","10","16.0514034804785","1.86171912942944E-13","0.186171912942944","1474.85114922105","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","5","10","0.03","5.79136240868313E-05","5E-11","50","10","93.1840859531965","1.0807939354864E-12","1.0807939354864","1474.85114922105","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","5","100","0.03","5.79136240868313E-05","5E-11","50","10","179.384876805256","2.0805922490507E-12","2.0805922490507","1474.85114922105","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","5","1000","0.03","5.79136240868313E-05","5E-11","50","10","197.67057401879","2.29267857744431E-12","2.29267857744431","1474.85114922105","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","5","0.5","0.1","0.000193045413622771","1E-11","10","10","8.36133875432868","3.23262787695486E-13","0.323262787695486","88.4910689532632","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","5","1","0.1","0.000193045413622771","1E-11","10","10","16.0514034804785","6.20573043143148E-13","0.620573043143148","88.4910689532632","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","5","10","0.1","0.000193045413622771","1E-11","10","10","93.1840859531965","3.60264645162132E-12","3.60264645162132","88.4910689532632","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","5","100","0.1","0.000193045413622771","1E-11","10","10","179.384876805256","6.93530749683567E-12","6.93530749683567","88.4910689532632","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","5","1000","0.1","0.000193045413622771","1E-11","10","10","197.67057401879","7.64226192481435E-12","7.64226192481435","88.4910689532632","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","5","0.5","0.1","0.000193045413622771","5E-11","50","10","8.36133875432868","3.23262787695486E-13","0.323262787695486","442.455344766316","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","5","1","0.1","0.000193045413622771","5E-11","50","10","16.0514034804785","6.20573043143148E-13","0.620573043143148","442.455344766316","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","5","10","0.1","0.000193045413622771","5E-11","50","10","93.1840859531965","3.60264645162132E-12","3.60264645162132","442.455344766316","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","5","100","0.1","0.000193045413622771","5E-11","50","10","179.384876805256","6.93530749683567E-12","6.93530749683567","442.455344766316","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","5","1000","0.1","0.000193045413622771","5E-11","50","10","197.67057401879","7.64226192481435E-12","7.64226192481435","442.455344766316","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","10","0.5","0.01","3.72665317207867E-08","1E-11","10","10","8.36133875432868","6.2404398559525E-17","6.2404398559525E-05","458395.085864009","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","10","1","0.01","3.72665317207867E-08","1E-11","10","10","16.0514034804785","1.19798779796711E-16","0.000119798779796711","458395.085864009","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","10","10","0.01","3.72665317207867E-08","1E-11","10","10","93.1840859531965","6.95474374389845E-16","0.000695474374389845","458395.085864009","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","10","100","0.01","3.72665317207867E-08","1E-11","10","10","179.384876805256","1.33882930432775E-15","0.00133882930432775","458395.085864009","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","10","1000","0.01","3.72665317207867E-08","1E-11","10","10","197.67057401879","1.47530361428934E-15","0.00147530361428934","458395.085864009","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","10","0.5","0.01","3.72665317207867E-08","5E-11","50","10","8.36133875432868","6.2404398559525E-17","6.2404398559525E-05","2291975.42932005","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","10","1","0.01","3.72665317207867E-08","5E-11","50","10","16.0514034804785","1.19798779796711E-16","0.000119798779796711","2291975.42932005","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","10","10","0.01","3.72665317207867E-08","5E-11","50","10","93.1840859531965","6.95474374389845E-16","0.000695474374389845","2291975.42932005","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","10","100","0.01","3.72665317207867E-08","5E-11","50","10","179.384876805256","1.33882930432775E-15","0.00133882930432775","2291975.42932005","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","10","1000","0.01","3.72665317207867E-08","5E-11","50","10","197.67057401879","1.47530361428934E-15","0.00147530361428934","2291975.42932005","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","10","0.5","0.03","1.1179959516236E-07","1E-11","10","10","8.36133875432868","1.87213195678575E-16","0.000187213195678575","152798.36195467","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","10","1","0.03","1.1179959516236E-07","1E-11","10","10","16.0514034804785","3.59396339390132E-16","0.000359396339390132","152798.36195467","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","10","10","0.03","1.1179959516236E-07","1E-11","10","10","93.1840859531965","2.08642312316954E-15","0.00208642312316954","152798.36195467","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","10","100","0.03","1.1179959516236E-07","1E-11","10","10","179.384876805256","4.01648791298324E-15","0.00401648791298324","152798.36195467","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","10","1000","0.03","1.1179959516236E-07","1E-11","10","10","197.67057401879","4.42591084286802E-15","0.00442591084286802","152798.36195467","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","10","0.5","0.03","1.1179959516236E-07","5E-11","50","10","8.36133875432868","1.87213195678575E-16","0.000187213195678575","763991.809773348","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","10","1","0.03","1.1179959516236E-07","5E-11","50","10","16.0514034804785","3.59396339390132E-16","0.000359396339390132","763991.809773348","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","10","10","0.03","1.1179959516236E-07","5E-11","50","10","93.1840859531965","2.08642312316954E-15","0.00208642312316954","763991.809773348","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","10","100","0.03","1.1179959516236E-07","5E-11","50","10","179.384876805256","4.01648791298324E-15","0.00401648791298324","763991.809773348","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","10","1000","0.03","1.1179959516236E-07","5E-11","50","10","197.67057401879","4.42591084286802E-15","0.00442591084286802","763991.809773348","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","10","0.5","0.1","3.72665317207867E-07","1E-11","10","10","8.36133875432868","6.2404398559525E-16","0.00062404398559525","45839.5085864009","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","10","1","0.1","3.72665317207867E-07","1E-11","10","10","16.0514034804785","1.19798779796711E-15","0.00119798779796711","45839.5085864009","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","10","10","0.1","3.72665317207867E-07","1E-11","10","10","93.1840859531965","6.95474374389845E-15","0.00695474374389845","45839.5085864009","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","10","100","0.1","3.72665317207867E-07","1E-11","10","10","179.384876805256","1.33882930432775E-14","0.0133882930432775","45839.5085864009","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","10","1000","0.1","3.72665317207867E-07","1E-11","10","10","197.67057401879","1.47530361428934E-14","0.0147530361428934","45839.5085864009","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","10","0.5","0.1","3.72665317207867E-07","5E-11","50","10","8.36133875432868","6.2404398559525E-16","0.00062404398559525","229197.542932005","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","10","1","0.1","3.72665317207867E-07","5E-11","50","10","16.0514034804785","1.19798779796711E-15","0.00119798779796711","229197.542932005","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","10","10","0.1","3.72665317207867E-07","5E-11","50","10","93.1840859531965","6.95474374389845E-15","0.00695474374389845","229197.542932005","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","10","100","0.1","3.72665317207867E-07","5E-11","50","10","179.384876805256","1.33882930432775E-14","0.0133882930432775","229197.542932005","False","screened signal falls below threshold"
"PBS_like_physiological_salt","0.8","10","1000","0.1","3.72665317207867E-07","5E-11","50","10","197.67057401879","1.47530361428934E-14","0.0147530361428934","229197.542932005","False","screened signal falls below threshold"
